HIA,OB,p-gp inhibitor,p-gp substrates,BBB,Respiratory toxicity,Hepatotoxicity,half-life,CL,Cardiotoxicity1,Cardiotoxicity10,Cardiotoxicity30,Cardiotoxicity5,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,Acute oral toxicity (LD50),IGC50,ESOL,logD,Caco-2 permeability,PPB,group,smiles
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC(=O)NC(c1cccc(F)c1)C(C(C)=O)C(=O)OC
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC(=O)NC(c1ccccc1)[C@@]1(C(=O)OC)CCCC1=O
,,,,,,,,,,,,,,0,,0,0,,,,,,,test,COC(=O)NC(c1ccccc1)[C@]1(C(C)=O)CCCC1=O
,,,,,,,,,,,,,,,0,0,0,,,,,,,test,COC(=O)NC(c1ccccc1)C(C#N)C(=O)OC
,,,,,,,,,,,,,,,0,1,,,,,,,,test,COC(=O)NC(c1ccccc1)C(C(=O)OC)C(=O)OC
,,,,,,,,,,,,,,,0,0,0,,,,,,,test,COC(=O)NC(c1ccco1)[C@@]1(C(=O)OC)CCCC1=O
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COC(=O)NC(c1ccco1)[C@]1(C(C)=O)CCCC1=O
,,,,,,,,,,,,,,,0,0,,,,,,,,test,COC(=O)NC(c1cccs1)C(C(C)=O)C(=O)OC
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC(=O)NC(CC(C)=O)c1ccc(Cl)cc1
,,,,,,,,,,,,,,,0,0,0,,,,,,,test,COC(=O)NC(CC(C)=O)c1ccc(F)cc1
,,,,,,,,,,,,,,0,,0,,,,,,,,test,COC(=O)NC(CC(C)=O)c1ccc2c(c1)OCO2
,,,,,,,,,,,,,,,0,0,0,,,,,,,test,COC(=O)NC(CC(C)=O)c1cccc(C(F)(F)F)c1
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC(=O)NC(CC(C)=O)c1cccc(C)c1
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COC(=O)NC(CC(C)=O)c1cccc(F)c1
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC(=O)NC(CC(C)=O)c1ccccc1
,,,,,,,,,,,,,,,0,0,0,,,,,,,test,COC(=O)NC(CC(C)=O)c1ccco1
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC(=O)NC(CC(C)=O)c1cccs1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1
,,,,,,,,,,,,,1,0,,0,,,,,,,,test,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC(=O)Nc1nc2ccccc2[nH]1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC(=O)Oc1ccccc1C(=O)O
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC(C(C)/C=C/CC(=O)OCCCc1ccccc1)C1CCCCC1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC(C)(C)C
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC(C)=O
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COC(c1ccccc1)C(C)C(OC)C(C)C(OC)C(C)C(C)=O
,,,,,,,,,,,,,,1,0,0,,,,,,,,test,COC(C1CCCCC1)C(C)C(OCc1cccc(Br)c1)C(C)CO
,,,,,,,,,,,,,,,0,0,,,,,,,,test,COC(c1ccccc1Br)C(C)/C=C/CCO
,,,,,,,,,,,,,0,0,0,0,,,,,,,,test,COC[C@@H]1OC(=O)c2coc3c2[C@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@]2(C)C[C@@H]1OC(C)=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC[C@]12CN(C=O)C3C4C(OC)C1[C@@]3(C1CC3(O)C(OC)C(O)C4(OC(C)=O)C1C3OC(=O)c1ccccc1)[C@@H](OC)CC2O
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COC1(C#CC2C=CC(OC(C)=O)C(COC(C)=O)O2)CCCCC1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
,,,,,,,,,,,,,,0,0,,,,,,,,,test,COC1=C[C@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@@]2(CCN3C)CC1=O
,,,,,,,,,,,,,0,0,0,0,,,,,,,,test,COC1=CC(=O)C[C@@H](C)[C@@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
,,,,,,,,,,,,,,,,,1,,,,,,,test,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
,,,,,,,,,,,,,,,,,1,,,,,,,test,COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COC1=CC(=O)OC(CCc2ccc3c(c2)OCO3)C1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C([C@]2(C)C1=O)[C@]34C
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1=CC2C3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-]
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1c(Cl)ccc(Cl)c1C(=O)O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1C(O)C(C)O[C@@H](OC2CC[C@@]3(C)C4CC[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@@H]3C2)C1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1C(O)C(C)O[C@H](OC2CC[C@@]3(C=O)C4CC[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@@H]3C2)C1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1C(O)C(O)C(O)C(O)C1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1C(O)C(OC2CC[C@]3(C=O)C4C(OC(C)=O)C[C@@]5(C)C(C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@]3(O)C2)OC(C)C1OC(C)=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1C(O)CC(=O)OC(C)CC=CC=C[C@@H](OC2CCC(N(C)C)C(C)O2)C(C)C[C@@H](CC=O)[C@@H]1O[C@H]1OC(C)[C@H](O[C@@H]2C[C@@](C)(O)C(O)C(C)O2)C(N(C)C)C1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1c(O)cc2c(c1O)C1OC(CO)C(O)[C@H](O)[C@H]1OC2=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1c(O)cccc1O
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COC1C(O)COC1/C=C/c1ccccc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COC1C[C@@H](O[C@@H]2C(C)C(=O)OC(C)C(C)[C@H](OC(C)=O)C(C)C(=O)[C@@]3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)[C@H]3OC(C)=O)C2C)OC(C)[C@@H]1OC(C)=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1c2ccccc2nc2occc12
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(/C=C/C(=O)N2CCCCC2=O)cc(OC)c1OC
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(/C=C/C(=O)O)cc(OC)c1OC
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(/C=C/C(=O)O)ccc1O
,,,,,,,,,,,,,,1,1,1,,,,,,,,test,COc1cc(/C=C\C(=O)CC(=O)/C=C\c2ccc(O)c(OC)c2)ccc1O
,,,,,,,,,,,,,1,0,0,0,,,,,,,,test,COc1cc(/C=C\C(=O)N2CCCCC2=O)cc(OC)c1OC
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
,,,,,,,,,,,,,,,1,0,,,,,,,,test,COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@H]4O)ccc3O[C@H]2CO)ccc1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C(O)O)c1O2
,,,,,,,,,,,,,,1,1,,,,,,,,,test,COc1cc(C(=O)O[C@@H]2CC(C)=CC[C@@]3(C)CC[C@](O)(C(C)C)[C@H]23)ccc1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(C(C)=O)cc(OC)c1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(C=O)ccc1O
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COc1cc(C2c3[nH]c4ccccc4c3CC3C(=O)N4C(Cc5c([nH]c6ccccc56)C4c4cc(OC)c(OC)c(OC)c4)C(=O)N32)cc(OC)c1OC
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(C2c3cc4c(cc3C(O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1OC
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O
,,,,,,,,,,,,,,0,0,0,1,,,,,,,test,COc1cc(-c2ccc(/N=N\c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(OC)c2)ccc1/N=N\c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(-c2ccc(N)c(OC)c2)ccc1N
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O
,,,,,,,,,,,,,,,0,1,0,,,,,,,test,COc1cc(C2NC(C(=O)O)Cc3c2[nH]c2ccccc32)cc(OC)c1OC
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O
,,,,,,,,,,,,,0,,0,0,,,,,,,,test,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(O)c(C(=O)/C=C/c2ccc(O)c(OC)c2)c(OC)c1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(O)c2)c(OC)c1
,,,,,,,,,,,,,,1,,0,0,,,,,,,test,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(O)c1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(O)c(C(=O)O)c(O)c1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(O)ccc1C(C)=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1CC(O[C@H]2C(C)=CCC3CC(C[C@]4(CCC(C)C(C5CCCCC5)O4)O3)OC(=O)[C@H]3C=C(C)/C(=N/O)C4OCC(=CC=C[C@@H]2C)[C@@]43O)OC(C)C1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(OC)c(OC)cc1C=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC)c1)C(O)C2
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C
,,,,,,,,,,,,,0,0,,,,,,,,,,test,COc1cc(OC)cc([C@H](CNc2ncnc3c2ncn3[C@@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c2ccccc2C)c1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc(OC)cc(OC)c1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COC1CC(OC2CC[C@@]3(C=O)C4CC[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@]3(O)C2)OC(C)C1O
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc2c(C(=O)c3ccccc3)c3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C
,,,,,,,,,,,,,0,0,,0,0,,,,,,,test,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1[C@@H](NC(C)=O)CC2
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2
,,,,,,,,,,,,,0,0,,0,,,,,,,,test,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc2c(C=O)c3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C
,,,,,,,,,,,,,1,,1,,,,,,,,,test,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1O)C(Cc1ccc(O)cc1)N(C)CC2
,,,,,,,,,,,,,,1,,1,,,,,,,,test,COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(O)c3-2)CCN1C
,,,,,,,,,,,,,,1,,1,,,,,,,,test,COc1cc2c(cc1O)-c1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3
,,,,,,,,,,,,,,0,0,,,,,,,,,test,COc1cc2c(cc1O)CCN[C@H]2C
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1O)CCNC2C
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@H]6[C@@H]5C[C@@H]43
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc(O)c(CC=C(C)C)c3OC1CO2
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc(OC)c(CC=C(C)C)c3OC1CO2
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1OC)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43
,,,,,,,,,,,,,0,0,0,0,,,,,,,,test,COc1cc2c(cc1OC)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@H]6[C@@H]5C[C@H]43
,,,,,,,,,,,,,0,1,0,1,0,,,,,,,test,COc1cc2c(cc1OC)C(=O)Cc1ccc3c(c1CN(C)CC2)OCO3
,,,,,,,,,,,,,1,0,0,0,0,,,,,,,test,COc1cc2c(cc1OC)C(=O)N(C)CC2
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1OC)C(C)NCC2
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2c(cc1OC)C1(O)C(=O)c3ccc(O)c(C(=O)O)c3OC1CO2
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc2c(cc1OC)C1C(=O)c3c(O)cc4c(c3OC1CO2)C=CC(C)(C)O4
,,,,,,,,,,,,,,,0,1,,,,,,,,test,COc1cc2c(cc1OC)-c1c(O)c(OC)cc3c1[C@@H](C2)N(C)CC3
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1cc2c(cc1OC)-c1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(CO)c3c1[C@H](C2)N(C)CC3
,,,,,,,,,,,,,1,,,,1,,,,,,,test,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3ccnc(c13)C2=O
,,,,,,,,,,,,,0,0,0,0,,,,,,,,test,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4
,,,,,,,,,,,,,1,1,1,1,1,,,,,,,test,COc1cc2cc3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
,,,,,,,,,,,,,0,0,0,0,0,,,,,,,test,COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC
,,,,,,,,,,,,,1,0,0,,,,,,,,,test,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(/C=C/C(=O)c2cc(O)ccc2O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(/C=C/C(=O)c2ccc(C)s2)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC
,,,,,,,,,,,,,,,0,0,1,,,,,,,test,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1
,,,,,,,,,,,,,,,,1,0,,,,,,,test,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(/C=C/C(=O)c2cccs2)c(OC)c1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(/C=C/C(=O)c2cccs2)cc1OC
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(/C=C/C(=O)O)cc1OC
,,,,,,,,,,,,,,0,,0,,,,,,,,test,COc1ccc(/C=C/C2=CC3(C)CC2(C)C(c2ccc(OC)cc2)CC3=O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(/C=C/c2cc(O)cc(O[C@H]3OC(CO)C(O)C(O)C3O)c2)cc1
,,,,,,,,,,,,,,1,,,1,,,,,,,test,COc1ccc(/C=C/N(CCc2ccc(OC)c(OC)c2)C(=O)C(F)(F)F)cc1
,,,,,,,,,,,,,,0,0,0,1,,,,,,,test,COc1ccc(/C=C/N(CCc2ccc(OC)c(OC)c2)C(=O)c2ccccn2)cc1
,,,,,,,,,,,,,,1,,0,1,,,,,,,test,COc1ccc(/C=C/N(CCc2ccc(OC)c(OC)c2)C(C)=O)cc1
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COc1ccc(/C=C/NC(=O)c2ccc(OC)cc2)cc1
,,,,,,,,,,,,,,,,0,,,,,,,,test,COc1ccc(/C=C/NC(=O)Cc2ccc(OC)c(OC)c2)cc1
,,,,,,,,,,,,,0,0,0,0,,,,,,,,test,COc1ccc(/C=C\C(=O)Nc2ccccc2C(=O)O)cc1OC
,,,,,,,,,,,,,0,0,0,0,,,,,,,,test,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@@H](CO[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1
,,,,,,,,,,,,,,1,,0,,,,,,,,test,COc1ccc([C@@H]2OC[C@]3(COC(C)=O)[C@H](C)C=C(C)[C@@H]2[C@H]3C)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc([N+](=O)[O-])cc1N
,,,,,,,,,,,,,,0,0,0,1,,,,,,,test,COc1ccc(C#CC2C=CC(OC(C)=O)C(COC(C)=O)O2)cc1
,,,,,,,,,,,,,,1,,,1,,,,,,,test,COc1ccc(C#CC2C=CC(Oc3cc(C)cc(C)c3)C(CO)O2)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C(=O)/C=C/c2ccccc2)cc1
,,,,,,,,,,,,,,,,0,,,,,,,,test,COc1ccc(C(=O)[C@H]2[C@@H]3[C@H]4CO[C@H](O4)C(=O)[C@H]3[C@H]3C=Cc4ccccc4N32)c(OC)c1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C(=O)c2ccccc2)c(O)c1O
,,,,,,,,,,,,,,1,0,1,,,,,,,,test,COc1ccc(C(=O)CC(=O)c2c(O)cc(OC)cc2OC)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C(=O)O)c(O)c1OC
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C(=O)O)cc1OC
,,,,,,,,,,,,,,0,0,0,0,,,,,,,test,COc1ccc(C(=O)Oc2cc(OC)cc(OC)c2C(C)=O)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(C(C)=O)c(O)c1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
,,,,,,,,,,,,,0,0,0,,,,,,,,,test,COc1ccc(C[C@@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C=O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C=O)cc1OC
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C2CC(=O)c3c(O)cc(O[C@H]4OC(COC5OC(C)C(O)C(O)[C@@H]5O)C(O)C(O)C4O)cc3O2)cc1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
,,,,,,,,,,,,,,0,,0,,,,,,,,test,COc1ccc(-c2ccccc2C2NC(C(=O)O)CCC2C)cc1
,,,,,,,,,,,,,,0,0,0,,,,,,,,test,COc1ccc(-c2nc3c(c4c2CC(C)OC4)CN(CCC(C)C)CC3)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(C2Oc3c(I)c(OC)cc(OC)c3CC2O)cc1OC
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(-c2oc3cc(OC)ccc3c2C(=O)c2ccc(C#N)cc2)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(CC2NC[C@H](O)[C@H]2OC(C)=O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O
,,,,,,,,,,,,,0,,0,0,0,,,,,,,test,COc1ccc(CCCC(=O)O)c(C)c1
,,,,,,,,,,,,,0,0,1,0,1,,,,,,,test,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
,,,,,,,,,,,,,0,0,0,0,,,,,,,,test,COc1ccc(CNC(=O)/C=C\c2ccc3[nH]cc(CCN(C)C)c3c2)cc1
,,,,,,,,,,,,,0,,,,,,,,,,,test,COc1ccc(COC2OC[C@]3(C)[C@H]4C5=C(CN3C(=O)OC(C)(C)C)[C@H](C)C(CO)C(CO)C5CC[C@@H]24)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(N)c(C)c1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(N)cc1
,,,,,,,,,,,,,1,1,0,,1,,,,,,,test,COc1ccc(NC(=O)/C=C\c2ccc(Cl)cc2)cc1
,,,,,,,,,,,,,1,,,,,,,,,,,test,COc1ccc(NC(=O)CCCCC#Cc2ccccc2)cc1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(O)cc1
,,,,,,,,,,,,,,1,,0,,,,,,,,test,COc1ccc(OC)c([C@H]2Nc3ccccc3NC3=C2C(=O)CC(C)(C)C3)c1Br
,,,,,,,,,,,,,,1,,0,,,,,,,,test,COc1ccc(OC)c(-c2ccccc2/C=N/NS(=O)(=O)c2ccc(C)cc2)c1
,,,,,,,,,,,,,,,0,0,0,,,,,,,test,COc1ccc(OC)c(C2OCCC=CC2C)c1
,,,,,,,,,,,,,,,,,0,,,,,,,test,COc1ccc(OC)cc1
,,,,,,,,,,,,,,,,,1,,,,,,,test,COc1ccc(OC2C(O)COC2/C=C/C#Cc2ccc(F)cc2F)cc1
